"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
0.5,15.2745425224359,1.66828821574011,9.55686791672538,3.4777471720467,20.8081894394619,1.81619872855878,1175.92059426021,128.859352577725,0.13153779951799,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.13153779951799,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.143121358968653,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.18919492413697,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.195098775487159,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.198288181113159,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.206114922808498,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.21138221805472
1.5,15.3032309586222,1.66851462946401,6.4305534717836,4.83129288773784,23.0760656359015,2.95083912781652,1181.93626420514,128.989005391851,0.0847240283650126,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.0847240283650126,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.12606367938982,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.129796954148471,121,"Rockyhock Bay1",36.167,-76.683,0.134570971334108,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.139084796992557,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.140364595719128,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.146134581193654
2.5,15.2858655873067,1.66846173580289,9.11968530345176,3.80341383883399,21.2419282787662,2.24520364411289,1178.32169181215,128.964541566583,0.100867946681713,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.100867946681713,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.133158056008986,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.161782853239948,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.169866796393002,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.17026350544549,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.181881282339601,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.184684997670404
3.5,15.3229048614461,1.66866639376477,9.22141938433406,3.58651619340274,21.2126883674301,1.90163801542101,1190.62421992046,129.130030738643,0.157600658143065,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.157600658143065,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.185355002369802,4936,"Roanoke Surface Treetag 24",35.89945,-76.9337,0.198271691957016,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.224226380853502,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.225330525228833,4968,"Roanoke Surface Treetag 984",35.93343,-77.17358,0.227574056777227,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.227996843873456
4.5,15.2639636332474,1.66824082454438,9.51054219261591,3.54999370020054,20.8752270539824,1.90198149821298,1174.33033642949,128.833205564678,0.0820602716512649,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.0820602716512649,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.156939189549444,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.163050400185688,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.167669360979449,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.180936835942252,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.193120184027074,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.195219767378696
5.5,15.3035650506763,1.66834791171052,8.32062990203925,4.14996580498556,21.8905729203907,2.53616296320651,1180.74953583356,128.951063632378,0.160161787506319,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.160161787506319,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.161002843922035,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.169428642483594,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.17577182616193,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.183411103125433,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.185629441258578,121,"Rockyhock Bay1",36.167,-76.683,0.187019928932772
6.5,15.3026515959967,1.66823052588959,9.86549319627583,3.28358561249425,20.7636741529751,1.66515334107646,1180.71735059808,128.893512178136,0.135966606611432,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.135966606611432,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.177736223594919,4841,"Dismal Swamp Surface 514PC",36.51367751,-76.47606645,0.181162031866304,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.182621439405564,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.187963598985205,4912,"Roanoke Surface Treetag 346",35.9352,-77.13089,0.194214360978409,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.200046531121651
7.5,15.2973774705351,1.66828973708376,9.79188501861563,3.28443470864467,20.8295949378505,1.66770256083652,1183.05734870117,128.894568331325,0.147447575415186,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.147447575415186,4912,"Roanoke Surface Treetag 346",35.9352,-77.13089,0.149175526710714,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.153239091016236,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.154971313608709,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.158499711604306,4859,"Dismal Swamp Surface 82.PC",36.60138189,-76.52574322,0.163977122409694,4843,"Dismal Swamp Surface 513PC",36.4895015,-76.4677117,0.165934637362103
8.5,15.3015046582546,1.66829180059132,9.78588983896183,3.28434321720242,20.8740259041015,1.69176182429199,1183.47975390792,128.906829887239,0.143953765165583,4843,"Dismal Swamp Surface 513PC",36.4895015,-76.4677117,0.143953765165583,4912,"Roanoke Surface Treetag 346",35.9352,-77.13089,0.174671206311367,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.180295566094806,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.182707644910416,4841,"Dismal Swamp Surface 514PC",36.51367751,-76.47606645,0.183066625624964,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.192999685914066,4864,"Dismal Swamp Surface 510N",36.4584142,-76.48189497,0.196418350584923
9.5,15.2911769184744,1.66831153344449,9.25065691772238,3.62007544146119,21.1969701292488,2.04830837224592,1179.57609985091,128.928488419726,0.111814738858996,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.111814738858996,4850,"Dismal Swamp Surface 564PC",36.71309807,-76.43328287,0.124295407924395,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.125862890423904,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.134343861444095,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.136341914520194,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.145217883991269,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.147459726674008
