"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
1.9,15.4421565479725,1.69049126658624,-2.47240662584448,5.36289619531185,31.1746094090964,4.2442586641287,1213.77881351067,131.099491042311,0.161842355357125,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.161842355357125,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.206202308295407,4876,"Roanoke Surface Treetag 470",36.11152,-77.24335,0.208854926033208,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.218916803286179,4878,"Roanoke Surface Treetag 472",36.10858,-77.24283,0.223369955382586,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.226273476049732,1787,"White Lake",34.65,-78.5,0.229224359605587
2,15.1019741122789,1.73448049286077,-18.708061610203,4.26384951068957,41.3060140018063,1.80582583327358,1255.52617974683,134.260251009925,0.249650053652313,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.249650053652313,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.254076464369986,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.259819756638429,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.318206692036404,3082,"W. Plain Pond",36.75,-91.67,0.340769501010179,1844,"Site 16 [Delcourt 1978]",35.23,-80.72,0.342927610637273,507,"Tuskegee Pond",35.585,-84.211,0.346933619638821
2.035,15.8190378945017,1.69761212225324,-10.6280326951194,4.69585558217883,36.9204959112192,3.46916436957778,1249.01158845507,131.786036933987,0.200132491255321,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.200132491255321,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.208147007085193,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.219010670257117,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.232660676957802,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.23561254236368,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.236016917979053,1787,"White Lake",34.65,-78.5,0.240064067606447
2.13,15.4645114321723,1.71409340838064,-15.5896380365486,5.17452143117603,39.1844168105236,2.93869335645362,1269.23898993254,132.891304351733,0.199333820319785,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.199333820319785,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.223219137058627,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.237282677201377,1830,"Site 2 [Delcourt 1978]",35.9,-87.78,0.252929803605552,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.257669946660649,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.258988647711479,770,"Central City",37.32,-87.22,0.264104819528743
2.2,15.7027363487315,1.69570754120777,-11.9317633036086,5.33903246471603,37.5648624441882,3.74119293292415,1263.39044063905,132.23355383865,0.164541607354982,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.164541607354982,1108,"Site 8 [Delcourt, PA et al 1983]",33.9,-84.22,0.179837826397962,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.19467071022584,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.19659084147874,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.218771550279498,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.239257819022879,4876,"Roanoke Surface Treetag 470",36.11152,-77.24335,0.239566849828546
2.3,8.94405952380952,1.85619720378824,-31.2215714285714,4.12169962761937,39.6387142857143,1.67237837071209,918.847142857143,137.277588384476,0.185256811016881,1792,"Emily Lake",44.5,-89.5,0.185256811016881,3030,"407",40.117,-78.633,0.218710582597761,2008,"Brighm25",43.05,-89.87,0.221171194011518,63,"Helmetta Bog",40.383,-74.433,0.236529418132356,4635,"North Fort pond",39.4075,-84.08666667,0.24090255828816,2003,"Mazomani",43.17,-89.78,0.251814437074894,945,"K14 [RO Kapp 1965]",43.52,-91.95,0.254582549350488
2.4,8.86322619047619,1.78104151655555,-30.9065714285714,3.65172208386259,39.613,1.6809782880237,887.941428571429,133.493507484984,0.178933494192364,1792,"Emily Lake",44.5,-89.5,0.178933494192364,3030,"407",40.117,-78.633,0.182535620134874,932,"Howes Prairie Marsh",41.65,-87.072,0.21169513420245,47,"Frains Lake",42.33,-83.63,0.219217823146839,3081,"Pretty Lake",42.933,-88.5,0.221505333254863,3787,"LKWINGR1",43.05,-89.417,0.224210227686431,152,"Wintergreen Lake",42.4,-85.383,0.228086848991904
2.5,8.68209523809524,1.86279517203636,-29.9587142857143,3.97890008866216,39.668,1.68811999757877,925.934285714286,137.371277719967,0.193040904168105,1792,"Emily Lake",44.5,-89.5,0.193040904168105,3030,"407",40.117,-78.633,0.211533351855413,63,"Helmetta Bog",40.383,-74.433,0.213514008391731,152,"Wintergreen Lake",42.4,-85.383,0.224199828079266,577,"Lake Erie",41.92,-82.76,0.240469008000404,3503,"ONTSU 97",43.26,-80.3,0.25532517036374,402,"Lake Ann",45.425,-93.688,0.261204424562731
2.57,8.98022619047619,1.85417017980109,-30.944,4.01027720236629,39.997,1.74022205826248,920.592857142857,138.181260189751,0.169638490637406,3787,"LKWINGR1",43.05,-89.417,0.169638490637406,63,"Helmetta Bog",40.383,-74.433,0.18353202101566,3030,"407",40.117,-78.633,0.183861185923041,1792,"Emily Lake",44.5,-89.5,0.184021834608887,3785,"LIMABOG",42.8,-88.083,0.194875118033963,158,"Pittsburg Basin",38.904,-89.188,0.195809682988733,1997,"Platte Valley",42.72,-90.47,0.198737399372725
2.6,8.4682380952381,1.88223184383668,-31.8502857142857,4.11202404057141,39.6744285714286,1.68487496600358,900.372857142857,138.21572690999,0.156727218072113,1792,"Emily Lake",44.5,-89.5,0.156727218072113,3030,"407",40.117,-78.633,0.188133379771076,63,"Helmetta Bog",40.383,-74.433,0.199795054292155,3081,"Pretty Lake",42.933,-88.5,0.20406385133899,2008,"Brighm25",43.05,-89.87,0.220989472503866,2883,"57",43.417,-89.717,0.222358651306432,3750,"63PMA",43.017,-89.75,0.227201532066074
2.7,8.99634523809524,1.87130964672622,-31.2534285714286,3.77953043464436,39.914,1.72782473534879,903.047142857143,133.520006660636,0.152775186867328,1792,"Emily Lake",44.5,-89.5,0.152775186867328,3030,"407",40.117,-78.633,0.182654317408257,2008,"Brighm25",43.05,-89.87,0.201847757801265,3081,"Pretty Lake",42.933,-88.5,0.205921871455361,932,"Howes Prairie Marsh",41.65,-87.072,0.206701515026051,152,"Wintergreen Lake",42.4,-85.383,0.212264248930747,158,"Pittsburg Basin",38.904,-89.188,0.213265103075756
2.8,8.63975,1.81851375296114,-31.8002857142857,3.64746238731889,39.7682857142857,1.71303478958713,897.128571428571,132.643290585484,0.137866390290443,1792,"Emily Lake",44.5,-89.5,0.137866390290443,3030,"407",40.117,-78.633,0.146581547615153,3081,"Pretty Lake",42.933,-88.5,0.176901197379436,932,"Howes Prairie Marsh",41.65,-87.072,0.182802455149099,1987,"Wardsg17",42.32,-89.93,0.188544872152412,2883,"57",43.417,-89.717,0.190672596734126,152,"Wintergreen Lake",42.4,-85.383,0.194147650038932
2.9,8.32004761904762,1.76629784947215,-32.118,3.74467006192508,39.5362857142857,1.67637733925699,881.81,132.980396875388,0.13214823020612,3030,"407",40.117,-78.633,0.13214823020612,1792,"Emily Lake",44.5,-89.5,0.150604948370554,932,"Howes Prairie Marsh",41.65,-87.072,0.166351558674134,3081,"Pretty Lake",42.933,-88.5,0.185392924385326,2008,"Brighm25",43.05,-89.87,0.186006929271055,2883,"57",43.417,-89.717,0.195569147469155,1988,"Woodbn07",42.33,-90.12,0.195669162053725
2.94,8.26417857142857,1.89177932384538,-32.7301428571429,4.04531215993494,39.8068571428571,1.69208570481233,888.865714285714,136.971930211165,0.14522008155388,3030,"407",40.117,-78.633,0.14522008155388,1792,"Emily Lake",44.5,-89.5,0.147818656312388,2008,"Brighm25",43.05,-89.87,0.170935143363234,3750,"63PMA",43.017,-89.75,0.181280248178466,3787,"LKWINGR1",43.05,-89.417,0.184369405431327,3742,"54PMA",44.1,-89.3,0.184546420042031,63,"Helmetta Bog",40.383,-74.433,0.186384563781606
3.03,9.0877619047619,1.83660482198606,-31.0245714285714,3.805702575836,40.2358571428571,1.75890469465085,910.091428571429,132.586775580701,0.156556030313159,3030,"407",40.117,-78.633,0.156556030313159,1792,"Emily Lake",44.5,-89.5,0.156955488141262,158,"Pittsburg Basin",38.904,-89.188,0.176766661325264,932,"Howes Prairie Marsh",41.65,-87.072,0.177539860488268,2008,"Brighm25",43.05,-89.87,0.193652193010747,1987,"Wardsg17",42.32,-89.93,0.194677024338504,3081,"Pretty Lake",42.933,-88.5,0.196014033132452
3.13,9.15872619047619,1.82972244213193,-30.6847142857143,3.75608903124366,40.3447142857143,1.75475463362424,902.492857142857,134.90267401781,0.161322520428589,1792,"Emily Lake",44.5,-89.5,0.161322520428589,1796,"Round Lake [US:Indiana]",41.23,-86.63,0.167319477048832,3787,"LKWINGR1",43.05,-89.417,0.174913621238754,158,"Pittsburg Basin",38.904,-89.188,0.175235740802756,3030,"407",40.117,-78.633,0.178627594122482,2958,"PICK5107",42.367,-83.983,0.194560482946758,3081,"Pretty Lake",42.933,-88.5,0.195142044133433
3.2,8.94733333333333,1.83144153053412,-31.1307142857143,3.78913548306212,40.1978571428571,1.76217139150901,900.512857142857,135.220299221357,0.153755125613204,3787,"LKWINGR1",43.05,-89.417,0.153755125613204,3030,"407",40.117,-78.633,0.155554929288206,158,"Pittsburg Basin",38.904,-89.188,0.163232949249712,3081,"Pretty Lake",42.933,-88.5,0.167128147404238,1792,"Emily Lake",44.5,-89.5,0.170081159074887,3750,"63PMA",43.017,-89.75,0.176114395112978,932,"Howes Prairie Marsh",41.65,-87.072,0.181017730456585
3.3,8.28653571428571,1.78029820949353,-32.5434285714286,3.71141344255406,39.6775714285714,1.69370253130452,881.224285714286,132.875335888103,0.122955784293589,3030,"407",40.117,-78.633,0.122955784293589,1792,"Emily Lake",44.5,-89.5,0.140266275697809,3081,"Pretty Lake",42.933,-88.5,0.171938409859676,3787,"LKWINGR1",43.05,-89.417,0.179829250646591,932,"Howes Prairie Marsh",41.65,-87.072,0.181081695214225,3750,"63PMA",43.017,-89.75,0.182746843956124,2883,"57",43.417,-89.717,0.186023189123101
3.4,8.18903571428571,1.7588793428844,-32.5137142857143,3.67504229305926,39.5982857142857,1.67451437569746,871.815714285714,132.357344852786,0.136927956912463,3030,"407",40.117,-78.633,0.136927956912463,1792,"Emily Lake",44.5,-89.5,0.148538823953624,3787,"LKWINGR1",43.05,-89.417,0.156902564876483,3785,"LIMABOG",42.8,-88.083,0.179690210637315,2003,"Mazomani",43.17,-89.78,0.182030096608432,932,"Howes Prairie Marsh",41.65,-87.072,0.187026112438584,3081,"Pretty Lake",42.933,-88.5,0.189192323132597
3.5,7.85703571428571,1.78232870981779,-33.4347142857143,3.60078730987412,39.9957142857143,1.71452382974221,860.64,132.833821991329,0.0935177295679588,1792,"Emily Lake",44.5,-89.5,0.0935177295679588,3787,"LKWINGR1",43.05,-89.417,0.104178586666193,3081,"Pretty Lake",42.933,-88.5,0.129959072707061,3750,"63PMA",43.017,-89.75,0.131203847681169,3753,"67PMA",42.967,-89.25,0.132656511590129,3030,"407",40.117,-78.633,0.135170554130104,2885,"69",42.783,-89.2,0.14406770950584
3.54,7.53719047619048,1.7817224954623,-34.0555714285714,3.63908200213409,40.161,1.70678781840149,832.49,132.326532819833,0.105762439701822,3787,"LKWINGR1",43.05,-89.417,0.105762439701822,1792,"Emily Lake",44.5,-89.5,0.136350475935167,3785,"LIMABOG",42.8,-88.083,0.140404620403934,3750,"63PMA",43.017,-89.75,0.14738892738495,435,"Toenjes Lake",45.41,-93.981,0.150246857746471,2002,"Arena16",43.08,-89.92,0.152467348772423,3030,"407",40.117,-78.633,0.15361934575973
3.57,8.36830952380952,1.82015535582922,-32.6022857142857,3.61769884972446,40.0825714285714,1.73477784650669,865.075714285714,132.576913153036,0.116024684097925,3787,"LKWINGR1",43.05,-89.417,0.116024684097925,1792,"Emily Lake",44.5,-89.5,0.129322417228411,3785,"LIMABOG",42.8,-88.083,0.151160625057087,3081,"Pretty Lake",42.933,-88.5,0.151585302945798,3030,"407",40.117,-78.633,0.160340354374205,158,"Pittsburg Basin",38.904,-89.188,0.166481067453253,40,"Devils Lake [Wisconsin]",43.418,-89.732,0.168192139567765
3.6,8.3142619047619,1.7968559702187,-32.7788571428571,3.71908409215369,40.468,1.74221908998778,868.678571428571,132.860694686856,0.144205933114234,3787,"LKWINGR1",43.05,-89.417,0.144205933114234,3785,"LIMABOG",42.8,-88.083,0.175607156067542,2002,"Arena16",43.08,-89.92,0.185547084660498,158,"Pittsburg Basin",38.904,-89.188,0.185800453277937,1985,"Derinda",42.27,-90.08,0.196673809059024,3750,"63PMA",43.017,-89.75,0.204872565765663,3030,"407",40.117,-78.633,0.20652335346335
3.7,7.63780952380952,1.76575051561721,-33.7974285714286,3.75378607847822,39.9865714285714,1.70597595234312,836.185714285714,133.955336853074,0.197830872405447,3787,"LKWINGR1",43.05,-89.417,0.197830872405447,3030,"407",40.117,-78.633,0.219417827975941,435,"Toenjes Lake",45.41,-93.981,0.223030470176874,40,"Devils Lake [Wisconsin]",43.418,-89.732,0.223522179316656,1792,"Emily Lake",44.5,-89.5,0.227311517928764,2002,"Arena16",43.08,-89.92,0.228816313375801,3785,"LIMABOG",42.8,-88.083,0.229400584601024
3.78,8.21052380952381,1.79372924897353,-32.3015714285714,3.90168906481744,39.6874285714286,1.67818015834134,882.798571428571,139.950205930186,0.200329560729138,3030,"407",40.117,-78.633,0.200329560729138,1792,"Emily Lake",44.5,-89.5,0.212314159795496,3787,"LKWINGR1",43.05,-89.417,0.235718997551282,565,"Partridge Crop",44.349,-88.861,0.250990236724692,3081,"Pretty Lake",42.933,-88.5,0.257231603194845,3785,"LIMABOG",42.8,-88.083,0.259454052231881,63,"Helmetta Bog",40.383,-74.433,0.262677912105187
3.9,7.92726190476191,1.80806474560923,-31.9665714285714,3.96497968098407,39.8304285714286,1.69951814574295,886.811428571429,134.842398144598,0.213902490249689,1792,"Emily Lake",44.5,-89.5,0.213902490249689,577,"Lake Erie",41.92,-82.76,0.222753253974499,3787,"LKWINGR1",43.05,-89.417,0.222896597720912,3030,"407",40.117,-78.633,0.23389905817411,3505,"ONTSU 99",43.28,-80.37,0.236824668053803,60,"Heart's Content Bog",42.242,-73.979,0.23699063315992,565,"Partridge Crop",44.349,-88.861,0.23844629033004
