"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
0.5,12.5534380464125,2.16267956970619,-9.23624570445651,10.4211960978112,29.6458632550431,4.70473525713849,1007.55783486703,171.854810875279,0.552740471288963,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.552740471288963,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.556719010800986,3560,"SDSU  7",44.42,-103.88,0.571268437078815,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.585501244306339,63,"Helmetta Bog",40.383,-74.433,0.592987837168433,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.593270925782865,187,"Roberts Creek",42.986,-91.5,0.608000230504235
1.5,15.170657669017,1.69386913244717,6.21224878343915,4.77913942100203,23.5670369496971,3.01038276152178,1175.04660290732,129.336225400035,0.531925720980051,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.531925720980051,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.551021124809498,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.563453795252683,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.568054473431881,42,"Dismal Swamp [1]",36.583,-76.45,0.579285811597335,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.5984745501386,4852,"Dismal Swamp Surface 520PC",36.53505279,-76.51870888,0.603175857178124
2.5,15.3493539222592,1.67252844791623,8.56461755305567,3.89460089151589,22.1564338730002,2.58304203272199,1190.01833554134,129.467400858299,0.544254191427672,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.544254191427672,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.574453086238228,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.583427359199467,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.583438976616083,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.587940693362363,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.591491911679857,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.600397067282416
3.5,14.8602436274531,1.91097757541486,5.22458850553379,8.89849736540554,22.2311166781227,3.13197076097952,1142.96461242088,154.620819576421,0.628102914570657,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.628102914570657,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.643678627987523,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.673256794387578,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.691812668725877,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.69429166479356,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.695150248753989,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.696043934121591
4.5,11.7967836081269,2.2822427119523,-11.6054905732616,8.80073229464189,29.6999718881533,3.91350941851285,951.156815575994,192.700020011916,0.62317165438439,387,"S23",44.333,-103.717,0.62317165438439,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.630460768834034,480,"Squam",41.308,-70.008,0.636920325463734,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.638333257030997,3560,"SDSU  7",44.42,-103.88,0.642919342593199,63,"Helmetta Bog",40.383,-74.433,0.643781834186173,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.652833154252508
5.5,14.9008237027888,1.73318292071974,3.91359673734769,5.77344915709414,24.8432417634714,3.50043895836115,1190.68256898084,129.562951879438,0.479387027783817,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.479387027783817,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.483529936113371,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.48476094894647,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.512003555986337,63,"Helmetta Bog",40.383,-74.433,0.524294335204866,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.525671525674617,42,"Dismal Swamp [1]",36.583,-76.45,0.526101182696891
6.5,15.0504229938562,1.80789192450179,4.32549701885936,7.03885986100969,23.9706492902549,3.40685381587971,1177.96293508802,131.517733201578,0.487729106613308,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.487729106613308,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.525854556379102,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.542681852912117,4927,"Roanoke Surface Treetag 500",35.88177,-77.01417,0.576429240549894,42,"Dismal Swamp [1]",36.583,-76.45,0.580303157359143,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.585099677135267,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.587947622832816
7.5,15.2664421335853,1.69453271812647,8.41720506900378,4.6627164310651,21.9240827045453,2.55881557703114,1195.09143174435,129.53563842318,0.546806025400134,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.546806025400134,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.570216403571302,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.584384943974159,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.58916478356513,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.607068457006078,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.607986759113661,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.611487509793613
8.5,14.2792408490127,2.06296736865707,3.59045757289875,7.63710963465617,24.1304604608641,3.66616841982561,1113.26240166675,168.173852817957,0.617190596033472,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.617190596033472,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.625867780636414,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.632213249242137,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.637244790996683,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.641972556385913,3560,"SDSU  7",44.42,-103.88,0.643210058856788,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.64391704572284
9.5,12.0133201861697,2.38459326003201,-10.7399820467536,9.4691359144621,29.4464783103153,4.0013944590147,959.610006214544,195.496694226457,0.624397816009041,3560,"SDSU  7",44.42,-103.88,0.624397816009041,387,"S23",44.333,-103.717,0.642982629839054,4925,"Roanoke Surface Treetag 89",35.89282,-77.03937,0.65154208147232,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.655011935296205,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.663032505335636,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.677403546802167,63,"Helmetta Bog",40.383,-74.433,0.679939916639381
