"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
15.5,15.4307584500026,1.67656192198306,2.60714909327233,5.32065897482871,27.5927490279173,4.1572775166577,1188.83770398811,130.204761933613,0.0942639485311479,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.0942639485311479,42,"Dismal Swamp [1]",36.583,-76.45,0.224228965551242,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.227546268286212,121,"Rockyhock Bay1",36.167,-76.683,0.308117648361499,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.308283579364834,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.32134161839312,1787,"White Lake",34.65,-78.5,0.326409337094038
16.5,15.3354149710509,1.67209926075392,4.74464050631019,4.77489149347823,25.6942155031877,3.64726177123435,1181.50136874663,129.853022687399,0.0990018770446788,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.0990018770446788,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.15944659534016,42,"Dismal Swamp [1]",36.583,-76.45,0.184747692278539,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.241249164431972,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.271212108245785,121,"Rockyhock Bay1",36.167,-76.683,0.271534780459858,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.278558020971099
17.5,15.6119214002881,1.68282152054173,-1.64506340175337,5.67490103335839,30.9945046392372,3.97495914853816,1202.07888463229,130.440804444314,0.151080206069409,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.151080206069409,42,"Dismal Swamp [1]",36.583,-76.45,0.169741957956149,121,"Rockyhock Bay1",36.167,-76.683,0.18351212971496,1787,"White Lake",34.65,-78.5,0.193005158960829,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.19540849895788,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.20199304861275,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.231007799458452
18.5,15.51754784796,1.68153960005004,0.558683757076322,5.39363625754871,28.9441826404982,4.0288198224506,1191.79323686505,130.121661624426,0.119366726577364,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.119366726577364,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.123746891335095,121,"Rockyhock Bay1",36.167,-76.683,0.132802821336466,42,"Dismal Swamp [1]",36.583,-76.45,0.135522821178829,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.16770023618458,1787,"White Lake",34.65,-78.5,0.168183957000282,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.168941828419415
19.5,15.5429197569784,1.68155014007061,-0.0718659332450463,5.58348451288009,29.5046200074705,4.04630633755195,1193.27124661547,130.40161179616,0.123009068616713,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.123009068616713,42,"Dismal Swamp [1]",36.583,-76.45,0.163846488103737,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.166564466760672,121,"Rockyhock Bay1",36.167,-76.683,0.172514523660555,1787,"White Lake",34.65,-78.5,0.181712290312702,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.183301940661843,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.189611611800116
20.5,15.6341941395484,1.68641604616176,-1.21909834221255,5.49358598963869,30.8989679865869,3.99001054470095,1199.86042029568,130.62037828152,0.153509409796564,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.153509409796564,42,"Dismal Swamp [1]",36.583,-76.45,0.162998104623261,121,"Rockyhock Bay1",36.167,-76.683,0.165964885958666,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.174643841263863,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.192847128165148,1787,"White Lake",34.65,-78.5,0.206781973188863,1788,"Salters Lake",34.72,-78.63,0.209134501936916
21.5,15.4940982702644,1.67968154163793,1.42030866522569,5.18045377944192,28.6516499854623,3.88531729885542,1195.27028388874,130.280350004378,0.144448891515528,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.144448891515528,42,"Dismal Swamp [1]",36.583,-76.45,0.146090106155068,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.159446157089596,121,"Rockyhock Bay1",36.167,-76.683,0.168581765507736,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.173171451974943,4916,"Roanoke Surface Treetag 272",35.92033,-77.0654,0.191112030586705,1787,"White Lake",34.65,-78.5,0.193992849650915
22.5,15.5674952256647,1.68491515351209,-0.0825095575121959,5.59025147661521,29.4547724856194,4.25740305262425,1196.6224531293,130.652074935116,0.13340527323879,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.13340527323879,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.152275829449061,42,"Dismal Swamp [1]",36.583,-76.45,0.159209843355835,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.160617775964915,121,"Rockyhock Bay1",36.167,-76.683,0.160908321026191,1787,"White Lake",34.65,-78.5,0.17763092989758,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.192488951004333
23.5,15.5420239593091,1.68583822733361,2.14728694283169,5.76930727621204,27.6918756459062,4.31526070573844,1192.62073381124,129.794351409411,0.105032748635062,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.105032748635062,121,"Rockyhock Bay1",36.167,-76.683,0.105814894695335,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.123692899051472,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.132939899719036,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.133969509288709,1788,"Salters Lake",34.72,-78.63,0.137220451180169,4851,"Dismal Swamp Surface 536PC",36.50699956,-76.45263358,0.143449834525926
24.5,15.5065863794818,1.68093412765218,1.95843875267078,5.28821649520446,27.3757585844201,4.08667131037062,1188.79453940138,130.173986751516,0.115484710175709,42,"Dismal Swamp [1]",36.583,-76.45,0.115484710175709,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.136526471119412,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.138860488551465,1787,"White Lake",34.65,-78.5,0.157926246051333,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.16006962717467,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.162625168699504,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.16557397332578
25.6,15.3628808881325,1.67550497454814,3.27046500413208,5.27517039807148,27.370798691051,4.26918069537654,1181.45634474322,129.875388189663,0.127402052603522,42,"Dismal Swamp [1]",36.583,-76.45,0.127402052603522,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.134708063967422,121,"Rockyhock Bay1",36.167,-76.683,0.141243571017307,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.145073812636999,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.147324972433816,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.151288137702352,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.156307595156025
26.5,15.9250755324063,1.68503602809993,-5.30998268919184,5.78535370395651,33.6186377484814,4.13295397426024,1221.85105024756,130.481128644606,0.104360220931891,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.104360220931891,1787,"White Lake",34.65,-78.5,0.113130306158848,1788,"Salters Lake",34.72,-78.63,0.114302185218046,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.120310581968353,121,"Rockyhock Bay1",36.167,-76.683,0.122108827359582,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.140075085127251,1791,"Singletary Lake [Site 2]",34.59,-78.47,0.141765323202856
27.5,15.8771449300717,1.68929149860182,-4.05369118190029,5.6714372437065,32.6363756348318,4.13856568443596,1218.74428667992,130.383690219708,0.0665777964591837,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.0665777964591837,121,"Rockyhock Bay1",36.167,-76.683,0.0945406610880961,1788,"Salters Lake",34.72,-78.63,0.101434024668858,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.103072756821072,1787,"White Lake",34.65,-78.5,0.126007712695184,1791,"Singletary Lake [Site 2]",34.59,-78.47,0.13849648093329,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.146322814275807
28.5,15.8769199011105,1.69023776686787,-3.78825341647202,5.80928948784214,32.2378470969858,4.24019051511453,1216.51671511353,130.415828517261,0.0958699217340215,121,"Rockyhock Bay1",36.167,-76.683,0.0958699217340215,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.105574900253511,1788,"Salters Lake",34.72,-78.63,0.12182955134508,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.127007655611651,1787,"White Lake",34.65,-78.5,0.128607168786209,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.136574046194545,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.148717245329101
30.5,15.6243998243838,1.6874589321902,-0.55121405927775,5.708862510318,29.9612521527502,4.5156702178748,1197.62735005107,130.871326541727,0.150520795853646,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.150520795853646,42,"Dismal Swamp [1]",36.583,-76.45,0.166729605574709,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.176462637194621,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.214049720805854,121,"Rockyhock Bay1",36.167,-76.683,0.215435106618887,1787,"White Lake",34.65,-78.5,0.22955290093696,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.246684514939033
32.5,15.554266995277,1.68521470030128,0.100209417253663,5.61734205381686,28.7535770420809,4.29368025327359,1192.42700815888,130.418455633834,0.119313112021084,42,"Dismal Swamp [1]",36.583,-76.45,0.119313112021084,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.137183625969897,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.141617504679695,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.151495854433777,1787,"White Lake",34.65,-78.5,0.157606688996503,121,"Rockyhock Bay1",36.167,-76.683,0.162552863087875,1788,"Salters Lake",34.72,-78.63,0.165506797757263
34.5,15.4750693272096,1.68380424411497,0.814800766620245,5.37662778042206,28.5373119660347,4.15759803896254,1187.02390382954,130.138885660416,0.107777449862662,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.107777449862662,42,"Dismal Swamp [1]",36.583,-76.45,0.113015650576131,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.120189007654815,121,"Rockyhock Bay1",36.167,-76.683,0.129651875890219,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.155973967240704,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.157067094084575,1788,"Salters Lake",34.72,-78.63,0.157583269506247
36.5,15.4180504413545,1.67512199753412,4.37325651362047,4.89715821957814,26.0097581521839,3.85753658789225,1188.71746562904,130.341905991603,0.118547762210495,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.118547762210495,42,"Dismal Swamp [1]",36.583,-76.45,0.128211807250199,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.157447777528584,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.174151979236359,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.203124350330278,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.203411835344616,121,"Rockyhock Bay1",36.167,-76.683,0.210329265750655
38.5,15.7013377126588,1.69077693615751,-3.40736792398885,5.61145522445439,31.9493796991846,4.01517708627386,1204.19571818137,130.494807212063,0.112730931879155,121,"Rockyhock Bay1",36.167,-76.683,0.112730931879155,42,"Dismal Swamp [1]",36.583,-76.45,0.131275205024987,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.143297063626721,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.1466957562225,1788,"Salters Lake",34.72,-78.63,0.148374248676341,1787,"White Lake",34.65,-78.5,0.156821008846424,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.163166686226005
40.5,15.3440692678136,1.6703475162036,6.80518121964471,4.39671489602488,23.8961401997097,3.32497008483135,1184.22042718942,130.020886727203,0.0739895216656931,42,"Dismal Swamp [1]",36.583,-76.45,0.0739895216656931,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.134184315221124,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.146549991325044,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.14794318670271,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.155534217983736,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.157475056777769,4948,"Roanoke Surface Treetag 353",35.87174,-76.89866,0.168088132174512
42.5,15.4629913109815,1.67593511207984,2.82730004934088,5.15299930108447,27.2597951907644,3.95378944035803,1193.47209999706,130.448938853206,0.114627702332353,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.114627702332353,42,"Dismal Swamp [1]",36.583,-76.45,0.146151613820708,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.214763751192083,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.217313112211378,121,"Rockyhock Bay1",36.167,-76.683,0.232948989918894,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.251866380139366,1787,"White Lake",34.65,-78.5,0.268180005485056
44.5,15.7844028211855,1.68742390295432,-4.68967588392043,5.82139418112968,33.0195003464164,4.12917112223618,1209.56400627372,130.616780080935,0.117218097700329,42,"Dismal Swamp [1]",36.583,-76.45,0.117218097700329,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.123934961573169,121,"Rockyhock Bay1",36.167,-76.683,0.148694989213666,1788,"Salters Lake",34.72,-78.63,0.150779507728376,1787,"White Lake",34.65,-78.5,0.168226655510095,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.169632210882527,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.17496176574813
46.5,15.8738102220114,1.6860369211539,-6.04725836779529,5.4650739702449,33.9234370512495,3.89395706829438,1215.56740258679,130.621070382,0.112684843243688,121,"Rockyhock Bay1",36.167,-76.683,0.112684843243688,1788,"Salters Lake",34.72,-78.63,0.114666969435606,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.122560619026159,42,"Dismal Swamp [1]",36.583,-76.45,0.125043339513839,1787,"White Lake",34.65,-78.5,0.135207481885402,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.146444115763095,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.152206764128765
48.5,15.6102809947028,1.6823594516261,-0.613904225425412,5.83424388671685,30.1605970654387,4.19681762506173,1199.64680595132,130.359098617009,0.119957446702551,42,"Dismal Swamp [1]",36.583,-76.45,0.119957446702551,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.130800656894271,121,"Rockyhock Bay1",36.167,-76.683,0.147026529538182,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.153723980225754,1788,"Salters Lake",34.72,-78.63,0.161666274307271,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.167598193594391,1787,"White Lake",34.65,-78.5,0.174386404882086
49.5,15.7056979815239,1.68424864029295,-2.18866269667271,5.51818237780029,31.7683039804759,3.54928778909625,1204.42051093099,130.468346887083,0.128782690763324,42,"Dismal Swamp [1]",36.583,-76.45,0.128782690763324,121,"Rockyhock Bay1",36.167,-76.683,0.158875827042915,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.159565240116435,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.163034735318109,1787,"White Lake",34.65,-78.5,0.17857790053766,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.182345305652379,1788,"Salters Lake",34.72,-78.63,0.183160350375832
55.5,15.7582991049643,1.68661995573378,-3.97480234616539,5.76222357087022,32.6756952911652,4.22724316098141,1206.92461722798,130.460066508546,0.126796890600557,121,"Rockyhock Bay1",36.167,-76.683,0.126796890600557,42,"Dismal Swamp [1]",36.583,-76.45,0.137365944846654,1788,"Salters Lake",34.72,-78.63,0.14165216003365,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.142744721307233,1787,"White Lake",34.65,-78.5,0.147951527661903,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.151489715566364,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.165465611716599
56.5,16.2385162219649,1.6891601051324,-9.99903354215804,5.37798739125594,37.509994856795,3.79721973540309,1243.7356940862,130.562488687756,0.109355835099123,1788,"Salters Lake",34.72,-78.63,0.109355835099123,1791,"Singletary Lake [Site 2]",34.59,-78.47,0.12254901449394,1787,"White Lake",34.65,-78.5,0.123400376887212,121,"Rockyhock Bay1",36.167,-76.683,0.12473904722594,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.124794076510676,3077,"SINGTOTL",34.6,-78.467,0.138230980371192,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.143573619880921
58.5,15.8662455485491,1.68753793769537,-5.64098184842287,5.69895016379487,33.9137483912191,3.97693608544705,1214.09662667845,130.667295470207,0.111526284010546,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.111526284010546,121,"Rockyhock Bay1",36.167,-76.683,0.118947406037823,1788,"Salters Lake",34.72,-78.63,0.13552048897252,42,"Dismal Swamp [1]",36.583,-76.45,0.14329647575239,1787,"White Lake",34.65,-78.5,0.146406626503009,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.150704185596443,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.153147708527701
60.5,15.5668194609409,1.68331205431346,0.954082511269531,5.386362338926,28.5227961070643,4.21133109685225,1193.77584736005,130.516642914208,0.159319149949026,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.159319149949026,42,"Dismal Swamp [1]",36.583,-76.45,0.218243402363146,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.222629020061095,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.262000787476701,1787,"White Lake",34.65,-78.5,0.301664079234329,121,"Rockyhock Bay1",36.167,-76.683,0.310058232282194,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.315728456662373
62.5,15.9874338840736,1.68755011815329,-5.78410366832425,5.40885974108951,34.13893772596,3.96356584294638,1226.86497546498,130.509508523009,0.12074294753678,121,"Rockyhock Bay1",36.167,-76.683,0.12074294753678,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.13016317796395,1787,"White Lake",34.65,-78.5,0.140926616136767,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.142186207593631,1788,"Salters Lake",34.72,-78.63,0.14876588365847,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.167861024829396,3077,"SINGTOTL",34.6,-78.467,0.171087795733411
64.5,15.9089833157639,1.68859765386143,-6.25880665584236,5.27401745714191,34.5062553534109,3.67775544840481,1218.41493208309,130.747118345515,0.162188242203424,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.162188242203424,1787,"White Lake",34.65,-78.5,0.176285921769663,42,"Dismal Swamp [1]",36.583,-76.45,0.178500149830573,121,"Rockyhock Bay1",36.167,-76.683,0.179716003134338,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.185711587308198,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.18759742228974,1788,"Salters Lake",34.72,-78.63,0.204607608428202
