"depth","tave","tave_errors","tmin","tmin_errors","tmax","tmax_errors","annp","annp_errors","min_dissim","analog_ID2_1","analog_1","analog_1_LATDD","analog_1_LONDD","dissim_1","analog_ID2_2","analog_2","analog_2_LATDD","analog_2_LONDD","dissim_2","analog_ID2_3","analog_3","analog_3_LATDD","analog_3_LONDD","dissim_3","analog_ID2_4","analog_4","analog_4_LATDD","analog_4_LONDD","dissim_4","analog_ID2_5","analog_5","analog_5_LATDD","analog_5_LONDD","dissim_5","analog_ID2_6","analog_6","analog_6_LATDD","analog_6_LONDD","dissim_6","analog_ID2_7","analog_7","analog_7_LATDD","analog_7_LONDD","dissim_7"
50.5,15.34269235317,1.68058657203505,5.70462408367703,4.54958119569589,24.1489965838973,3.29189417502093,1185.41630071197,129.564548493052,0.120311778823175,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.120311778823175,42,"Dismal Swamp [1]",36.583,-76.45,0.245794287612339,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.281477707169476,4927,"Roanoke Surface Treetag 500",35.88177,-77.01417,0.358165567124486,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.360313777642181,4862,"Dismal Swamp Surface 592N",36.65900823,-76.47132237,0.376843982282005,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.377494295171493
55.5,15.3266444115712,1.68088292521054,5.20617979059076,4.64963308081675,24.5254769930189,3.50163036230534,1181.66657059994,129.696639911639,0.101747838090745,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.101747838090745,42,"Dismal Swamp [1]",36.583,-76.45,0.184521619694855,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.241848754445319,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.306200011891035,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.312416428629877,4862,"Dismal Swamp Surface 592N",36.65900823,-76.47132237,0.321041265267499,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.324744727371575
60.5,15.3461456139128,1.68062718086875,4.94921202184041,4.88163630213075,24.3711122262038,3.42424391836875,1185.43292395577,129.568042878692,0.128336524725933,42,"Dismal Swamp [1]",36.583,-76.45,0.128336524725933,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.151321689169643,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.206786288207362,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.215319787603939,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.217360585205525,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.223967645729206,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.252044256630032
65.5,15.3107669785272,1.68010895406582,6.6952696059556,4.62029738035704,23.2997258640989,3.12213659726561,1178.48034553444,129.311381278285,0.0924794748028012,42,"Dismal Swamp [1]",36.583,-76.45,0.0924794748028012,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.138930532511461,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.139374152108944,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.143739955046979,4856,"Dismal Swamp Surface 587PC",36.62209533,-76.46505958,0.145382843476991,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.155806710677218,4953,"Roanoke Surface Treetag 283",35.88246,-76.80487,0.157761112727127
70.5,15.3721055875789,1.68087769566672,6.6012462562738,4.58762428735454,23.522933485595,3.08716053330355,1190.89225491585,129.628531248816,0.115679938269625,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.115679938269625,4951,"Roanoke Surface Treetag 291",35.869,-76.83317,0.122689673088483,42,"Dismal Swamp [1]",36.583,-76.45,0.127001540865517,4855,"Dismal Swamp Surface 506.PC",36.45447445,-76.48585693,0.133769157091974,4859,"Dismal Swamp Surface 82.PC",36.60138189,-76.52574322,0.134728653431469,4863,"Dismal Swamp Surface 81.PC",36.59756142,-76.52742539,0.142872453581021,4911,"Roanoke Surface Treetag 344",35.93557,-77.13209,0.144176108455247
75.5,15.2937729807132,1.68018739968856,5.15903854978115,4.75835391872075,24.3743498293103,3.51919756114642,1175.26892246655,129.276503439405,0.16592990042254,42,"Dismal Swamp [1]",36.583,-76.45,0.16592990042254,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.182008610571626,4849,"Dismal Swamp Surface 600N",36.5882948,-76.49696119,0.199821620033686,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.211968455700321,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.235494280934894,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.240244726891212,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.24096021094468
77.5,15.5290338827982,1.69823203409965,-0.697212580127495,5.33953220416646,29.4549105306838,4.38493038136445,1194.1929024217,130.329626751827,0.149323866194689,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.149323866194689,42,"Dismal Swamp [1]",36.583,-76.45,0.200990649764487,4849,"Dismal Swamp Surface 600N",36.5882948,-76.49696119,0.206325984705738,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.22842924126249,1787,"White Lake",34.65,-78.5,0.236105694447158,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.238329451716853,121,"Rockyhock Bay1",36.167,-76.683,0.244563594405709
79.5,15.7347966614498,1.69864723531411,-3.57218415971116,5.63026869680698,32.5596888670577,4.28929662103418,1216.52320394508,130.367041830514,0.178135251999455,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.178135251999455,1787,"White Lake",34.65,-78.5,0.205065482475161,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.208867215586294,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.2220835245387,4927,"Roanoke Surface Treetag 500",35.88177,-77.01417,0.229218733244459,42,"Dismal Swamp [1]",36.583,-76.45,0.229601380372995,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.232151077517724
80.5,15.4852135491346,1.71785772426128,-9.26870624984185,6.22616915351179,35.0156689544229,4.22891942855954,1228.92609877065,131.788516098899,0.182064463288083,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.182064463288083,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.192321824272188,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.240581912745938,1787,"White Lake",34.65,-78.5,0.247071052880248,770,"Central City",37.32,-87.22,0.247918906327103,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.253947002811377,4888,"Roanoke Surface Treetag 960",36.04895,-77.26555,0.26591881177507
82.5,15.5933419276703,1.7231211896853,-10.6817815128926,5.79119564898686,36.9099523356446,3.7756462655464,1243.83540415952,132.509849879149,0.183911795190227,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.183911795190227,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.196882876847806,1787,"White Lake",34.65,-78.5,0.229148948947983,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.244050446077347,770,"Central City",37.32,-87.22,0.245532192448182,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.248110447868848,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.252698490424608
84.5,15.5739765001149,1.72300126793214,-13.6435627617753,5.64419189751568,38.136596123063,3.45293530848667,1278.31240038361,133.400980206532,0.156551722809512,1139,"Site 41 [Delcourt, PA et al 1983]",35.77,-79.15,0.156551722809512,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.16026250515781,1107,"Site 7 [Delcourt, PA et al 1983]",34.39,-83.23,0.193343577363882,1830,"Site 2 [Delcourt 1978]",35.9,-87.78,0.203916185816683,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.214653361647663,1108,"Site 8 [Delcourt, PA et al 1983]",33.9,-84.22,0.216013544935314,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.218949574619873
88.5,16.0012660404426,1.69807802044161,-8.20212384755981,5.39002711151663,35.5496086360548,4.08421897087621,1246.53550795844,131.349369256897,0.230904312427428,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.230904312427428,1787,"White Lake",34.65,-78.5,0.236194202977239,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.245454273738994,1790,"Singletary Lake [Site 2]",34.59,-78.47,0.247877605325063,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.254971874379237,1106,"Site 6 [Delcourt, PA et al 1983]",34.53,-82.82,0.258000798852331,3077,"SINGTOTL",34.6,-78.467,0.267338481894729
90.5,15.520501325102,1.69265674981084,-1.19446924778315,5.3274178318689,29.0081291546742,4.38857213998631,1201.18670355852,130.449547220095,0.235323378435626,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.235323378435626,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.261960679550539,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.269232237580316,1141,"Site 43 [Delcourt, PA et al 1983]",35.94,-76.53,0.282550146300144,1787,"White Lake",34.65,-78.5,0.282913173930722,4847,"Dismal Swamp Surface 86.PC",36.64485522,-76.52613181,0.283119784998528,42,"Dismal Swamp [1]",36.583,-76.45,0.288236708477445
92.5,15.2862453271415,1.68040659829191,5.85818843959272,4.6005978399842,23.9544581448946,3.34094707977603,1174.82420669566,129.222045142781,0.164969348670958,42,"Dismal Swamp [1]",36.583,-76.45,0.164969348670958,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.200698868664388,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.216370907422086,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.219892990179862,4857,"Dismal Swamp Surface 599PC",36.54938894,-76.53757461,0.245185324890272,4845,"Dismal Swamp Surface 99.PC",36.58785341,-76.4861591,0.245355336968287,4846,"Dismal Swamp Surface 516PC",36.49594501,-76.50088551,0.254021198118913
94.5,15.3408323707337,1.6863308200714,2.86084736516227,5.04360789185022,26.047145115075,4.01904247760807,1181.43154249339,129.913215969434,0.226150536048067,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.226150536048067,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.27910187504593,42,"Dismal Swamp [1]",36.583,-76.45,0.289854038245636,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.310145290902081,4847,"Dismal Swamp Surface 86.PC",36.64485522,-76.52613181,0.319403569044347,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.320193054627191,121,"Rockyhock Bay1",36.167,-76.683,0.326168327183165
95.5,15.363031392285,1.71848169789875,2.46584251881723,5.21915772303357,26.2098805131176,3.9012913424495,1182.75761548505,130.300302355778,0.286469903906317,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.286469903906317,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.341905955633167,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.363727335557947,42,"Dismal Swamp [1]",36.583,-76.45,0.374608027655233,4847,"Dismal Swamp Surface 86.PC",36.64485522,-76.52613181,0.40539693820721,1787,"White Lake",34.65,-78.5,0.437031614265322,4842,"Dismal Swamp Surface 85.PC",36.63694513,-76.53926239,0.44313109606376
98.5,13.5509079253611,3.14295265225895,-2.63893848931886,8.32389895844515,26.8389760827279,4.11392627965059,1090.52984913884,171.790318188448,0.315284072007028,4858,"Dismal Swamp Surface 100.PC",36.61685555,-76.49556669,0.315284072007028,4867,"Dismal Swamp Surface 507PC",36.44476963,-76.49290125,0.343000119853954,42,"Dismal Swamp [1]",36.583,-76.45,0.35952322109749,4853,"Dismal Swamp Surface 84.PC",36.69073432,-76.50510304,0.378302303322423,4847,"Dismal Swamp Surface 86.PC",36.64485522,-76.52613181,0.441188635741858,801,"HR 024",66.75,-150.7,0.441270328808557,4927,"Roanoke Surface Treetag 500",35.88177,-77.01417,0.462755224032282
102.5,-6.65632142857143,2.17814135815016,-49.6311428571429,4.23547969166698,30.4202857142857,2.10696374072655,322.861428571429,140.92410524794,0.199204418094469,863,"HR 056",67.95,-149.8,0.199204418094469,741,"Puyuk Lake",63.5,-162.2,0.199313517370672,853,"HR 052",67.767,-149.283,0.200310066573726,864,"HR 056",67.95,-149.8,0.208094797912079,4210,"Ongivinuk Lake",59.57,-159.37,0.22573571618187,4212,"ABD166",59.43,-160.58,0.239581998684342,865,"HR 056",67.95,-149.8,0.265985679637737
107.5,-2.96453571428571,2.80244259260558,-46.1118571428571,4.42426967555552,32.7134285714286,2.08669444092589,583.511428571429,183.776192914284,0.236179281918893,3802,"SEIDEL02",44.45,-87.516,0.236179281918893,984,"Stony Rapids Area",59.5,-105.75,0.246522440363388,3132,"GWHALE3",55.283,-77.767,0.275531400019911,741,"Puyuk Lake",63.5,-162.2,0.312133168999667,3134,"GWHALE5",55.283,-77.767,0.312392652503426,3465,"NWTSU 76",66.08,-118.03,0.329932721023664,853,"HR 052",67.767,-149.283,0.331726900336761
112.5,-3.55097619047619,2.89560617379667,-46.1534285714286,4.86183484327695,32.6092857142857,2.24144309746618,475.594285714286,180.871227425915,0.250569341336257,3802,"SEIDEL02",44.45,-87.516,0.250569341336257,853,"HR 052",67.767,-149.283,0.274364955810042,741,"Puyuk Lake",63.5,-162.2,0.277622660003606,863,"HR 056",67.95,-149.8,0.279316891509921,864,"HR 056",67.95,-149.8,0.29384928083929,3132,"GWHALE3",55.283,-77.767,0.302350142416769,4210,"Ongivinuk Lake",59.57,-159.37,0.314835340339378
117.5,-4.76725,2.71114990490534,-47.9952857142857,4.35671207976394,32.0794285714286,2.28407177136948,389.012857142857,151.221942096411,0.184629622974283,3802,"SEIDEL02",44.45,-87.516,0.184629622974283,853,"HR 052",67.767,-149.283,0.220545560762658,863,"HR 056",67.95,-149.8,0.221374856258123,741,"Puyuk Lake",63.5,-162.2,0.223094828574628,864,"HR 056",67.95,-149.8,0.224129955094132,861,"HR 055",67.933,-149.833,0.239810904441565,4210,"Ongivinuk Lake",59.57,-159.37,0.247621233920682
122.5,3.60109523809524,2.94435187855148,-37.5355714285714,5.04785242962993,35.7514285714286,2.35727020029346,833.732857142857,214.35333165359,0.265799091465002,3802,"SEIDEL02",44.45,-87.516,0.265799091465002,151,"Winneconnet Pond",41.967,-71.117,0.277264771389246,984,"Stony Rapids Area",59.5,-105.75,0.331528500667973,591,"Robinson's Pond",48.26,-58.8,0.349153835821214,3078,"923",44.717,-67.133,0.35294307297977,636,"Seidel",44.45,-87.516,0.355061277991298,3720,"6APMA",44.567,-92.033,0.357001561326609
127.5,1.64288095238095,2.94046323276326,-39.4507142857143,4.8611219387517,35.5822857142857,2.31660247323564,694.967142857143,176.715044009982,0.217843515439611,3802,"SEIDEL02",44.45,-87.516,0.217843515439611,151,"Winneconnet Pond",41.967,-71.117,0.28159730051854,984,"Stony Rapids Area",59.5,-105.75,0.307724064231343,636,"Seidel",44.45,-87.516,0.329370888542133,1391,"Site 62 [Ritchie, JC 1974]",68.98,-130.28,0.335410188313282,3790,"LYNNLAKE",56.8417,-101.0419,0.335729659437557,587,"Paynter Marsh",44.1,-78.34,0.348969066435634
